37.92131905;41.285861897778894;Beşiri Devlet Hastanesi
37.9231315;29.8632809;Yenice Devlet Hastanesi
37.92814435;41.694132439008655;Kurtalan Devlet Hastanesi
37.93118885;40.204396566093976;Özel Sultan Hastanesi
37.93395955;42.54676766648758;Pervari Devlet Hastanesi
37.9361342;40.18776861493399;Memorial Diyarbakır Hastanesi
37.94127975;41.93759806154198;Siirt Devlet Hastanesi
37.94203637997887;27.36862900498091;Özel ABC Selçuk Polikliniği
37.945133999999996;32.501999449942105;Özel Medova Hastanesi
37.9494752;32.4922384;Beyhekim Hastanesi
37.96271815;34.665026081806545;Niğde Hayat Hastanesi
37.9792922;32.52309950572833;Konya Farabi Hastanesi
37.98058181659839;36.08381826504863;Saimbeyli Devlet Hastanesi
37.984919;40.13565205446078;Diyarbakır Gazi Yaşargil Eğitim ve Araştırma Hastanesi
37.988026500000004;32.48393103406796;Beyhekim Devlet Hastanesi
38.007843199999996;43.06144651436604;Çatak Devlet Hastanesi
38.02080915;32.512575289478214;Akademi Konya Hastanesi
38.02913888602981;39.02748596973861;Gerger Devlet Hastanesi
38.0294224;36.55049936458375;Göksun Devlet Hastanesi
38.03392735;38.252622662906276;Çelikhan Devlet Hastanesi
38.0371684;44.02100063059264;Başkale Devlet Hastanesi
38.07780965;30.45700797253115;Isparta Devlet Hastanesi
38.07780965;30.45700797253115;Uluborlu Devlet Hastanesi
38.0815895;29.3924911;Çal Devlet Hastanesi
38.0815895;29.3924911;Denizli Güney Devlet Hastanesi
38.1008256;27.7219065837551;Tire Devlet Hastanesi
38.117184949999995;42.806890854826904;Van Bahçesaray Devlet Hastanesi
38.128650449999995;39.4504388550253;Çermik Devlet Hastanesi
38.14282235921178;27.36699625340832;Özel Torbalı Tıp Merkezi
38.155883599999996;40.96840591996758;Silvan Devlet Hastanesi
38.15997635;41.7817759534168;Baykan Devlet Hastanesi
38.164199550000006;41.499502148352946;Kozluk Devlet Hastanesi
38.1758981;27.35797068799902;Torbalı Devlet Hastanesi
38.1959158;38.8688145;Pötürge Devlet Hastanesi
38.197877899999995;26.84566852667507;Seferihisar Devlet Hastanesi
38.203360599999996;37.158684813831954;Elbistan Devlet Hastanesi
38.206149350000004;37.184799367840476;Elbistan Yaşam Hastanesi
38.221432899999996;27.649881765759435;Bayındır Devlet Hastanesi
38.227152649999994;42.424050634959784;Hizan Devlet Hastanesi
38.2305001;27.987481559005804;Ödemiş Devlet Hastanesi
38.2305137;28.2183954;Kiraz Devlet Hastanesi
38.2305137;28.2183954;Sarıgöl Devlet Hastanesi
38.236863850000006;36.89591352358065;Afşin Devlet Hastanesi
38.23801655;32.23277011957234;Kadınhanı Devlet Hastanesi
38.24122235;27.275682394933796;Özel Medifema Hastanesi
38.2462042;33.54643546977222;Anadolu Sağlık Merkezi Hastanesi
38.2576131;36.21338725675878;Tufanbeyli Devlet Hastanesi
38.2582034;40.08574350533834;Eğil Devlet Hastanesi
38.261656;32.40796160840151;Sarayönü Devlet Hastanesi
38.26430085;39.782410139548865;Dicle Devlet Hastanesi
38.26430085;39.782410139548865;Ergani Devlet Hastanesi
38.285164300000005;31.895024208095794;Ilgın Devlet Hastanesi
38.2855474;40.50270858668185;Kocaköy Devlet Hastanesi
38.286864449999996;31.18103140061554;Yalvaç Devlet Hastanesi
38.30740825;43.11021944649627;Karşıyaka Devlet Hastanesi
38.30740825;43.11021944649627;Gevaş Devlet Hastanesi
38.3093019;29.7408231;Çivril Devlet Hastanesi
38.3302668;26.74600407358119;Urla Devlet Hastanesi
38.3397895;41.4128186315601;Sason Devlet Hastanesi
38.3417829;28.533112899552556;Alaşehir Devlet Hastanesi
38.3417829;28.533112899552556;Manisa Devlet Hastanesi
38.345102749999995;31.44263705986311;Akşehir Devlet Hastanesi
38.3462608;38.3298162;Özel Müjde Hastanesi
38.34874885;38.28026722196205;Malatya Eğitim ve Araştırma Hastanesi
38.34874885;38.28026722196205;Yeşilyurt Devlet Hastanesi
38.3490534;38.322648;Malatya Hayat Hastanesi
38.3573057;33.978079976284945;Özel Aksaray Hastanesi
38.35734125;35.0866941;Köşk Devlet Hastanesi
38.35734125;35.0866941;Yeşilhisar Devlet Hastanesi
38.35886;34.0406494;İnova Hastanesi
38.37960903471958;27.17627947292433;Buca Seyfi Demirsoy Devlet Hastanesi
38.383965149999995;35.48767541110249;Develi Devlet Hastanesi
38.383965149999995;35.48767541110249;Kayseri Devlet Hastanesi
38.3951225;27.034139;Mustafa Kemal Üniversitesi Hastanesi
38.3951225;27.034139;Dokuz Eylül Üniversitesi Hastanesi
38.39937705930005;27.117410447532155;Bozyaka Eğitim ve Araştırma Hastanesi
38.4001117;27.1278963;Egepol Hastanesi
38.40264364234761;38.75007619324099;Malatya Kale Devlet Hastanesi
38.4027334;27.11200991057418;İzmir Atatürk Eğitim ve Araştırma Hastanesi
38.411218649999995;27.122800488101593;Özel Karataş Hastanesi
38.4228838;27.165935952303258;Tepecik Eğitim ve Araştırma Hastanesi
38.424183694213134;27.1359747314983;Özel Çankaya Tıp Merkezi
38.4242763;27.1682518;Özel Ege Şehir Hastanesi
38.4248293;27.168444;Özel İzmir Gözde Hastanesi
38.43052980798011;27.153268435146263;Özel Medicana International İzmir Hastanesi
38.4362086;27.41006034190333;Kemalpaşa Devlet Hastanesi
38.4408516;27.1724999;Çınarlı Hastanesi
38.4418298;42.1402672110064;Bitlis Devlet Hastanesi
38.45357985;35.799377473995165;Tomarza Devlet Hastanesi
38.455597850000004;27.210425496104257;Ege Üniversitesi Tıp Fakültesi Hastanesi
38.46073855;43.34206473531604;Van Eğitim ve Araştırma Hastanesi
38.469885250000004;27.113497599999995;İzmir Park Tıp Merkezi
38.4728947;31.62806482707131;Konya Tuzlukçu Devlet Hastanesi
38.47822495;28.1408131468701;Salihli Devlet Hastanesi
38.478864349999995;28.16200219810571;Salihli Can Hastanesi
38.48285225;27.058195009424534;İzmir Can Hastanesi
38.48321985;28.1503602508634;Özel Salihli Hastanesi
38.484230800000006;28.13014344220499;Özel Medigüneş Hastanesi
38.48973465;27.05150380592451;Özel Kent Hastanesi
38.49094355;42.18916966591829;Tatvan Devlet Hastanesi
38.49193135;27.690348312660944;Turgutlu Devlet Hastanesi
38.5061502;42.28062852772924;Özel Tatvan Can Hastanesi
38.5079844;42.285860587381634;Ahlat Devlet Hastanesi
38.53484685;31.23903783015501;Selçuk Devlet Hastanesi
38.5673494;37.48919894051781;Darende Devlet Hastanesi
38.56883835;42.05123631046457;Güroymak Devlet Hastanesi
38.5918330234407;27.074511005539872;Özel Sada Hastanesi
38.594289849999996;31.00294994611572;Çay Devlet Hastanesi
38.6125337;27.37785892139175;Celal Bayar Üniversitesi Hastanesi
38.618894749999995;27.436312556033236;Özel Sekiz Eylül Hastanesi
38.6309911;34.737870495673945;Versa Hastanesi
38.6324696;34.91273485092168;Ürgüp Devlet Hastanesi
38.63529927410883;26.521957379658218;Karaburun Devlet Hastanesi
38.6446225;34.73293026808659;Kapadokya Hastanesi
38.6557989;34.72761917788091;Nevşehir Devlet Hastanesi
38.6646321;39.176019632812924;Doğu Anadolu Hastanesi
38.6661546;32.921475518713095;Cihanbeyli Devlet Hastanesi
38.675879699999996;29.388022806910673;Özel Öztan Hastanesi
38.6818988;39.20528547188948;Fırat Üniversitesi Hastanesi
38.6889317;39.2713714760268;Elazığ Şehir Hastanesi
38.69421025;39.929250977309536;Kovancılar Devlet Hastanesi
